,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries_x,Carries_x,Take-Ons_x,Take-Ons_x,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons_y,Take-Ons_y,Take-Ons_y,Take-Ons_y,Take-Ons_y,Carries_y,Carries_y,Carries_y,Carries_y,Carries_y,Carries_y,Carries_y,Carries_y,Receiving,Receiving,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Aerial Duels,Aerial Duels,Aerial Duels,club,date
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries_x,PrgC,Att,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries_y,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Unnamed: 123_level_1,Unnamed: 124_level_1
8356,14 Players,,,,,990,1,0,0,1,13,6,3,0,662,15,7,7,3.2,2.4,1.6,22,1,425,544,78.1,38,439,14,28,15,425,544,78.1,7565,2249,177,207,85.5,193,224,86.2,38,72,52.8,0,1.6,0.6,9,38,7,2,38,544,492,50,12,0,3,20,21,8,6,0,0,425,2,17,15,7,7,6,2,4,15,26.7,11,7,2,5,7,22,19,0,662,51,163,348,154,26,661,28,15,53.6,13,46.4,439,2211,1064,14,11,4,23,6,424,37,3,0,0,15,13,2,20,7,7,0,0,0,51,13,18,41.9,Newcastle Utd,20200307
8357,Diogo Jota,18.0,pt POR,"FW,LW",23-094,73,0,0,0,0,1,0,0,0,40,0,0,0,0.1,0.1,0.1,2,0,22,30,73.3,0,21,4,8,4,22,30,73.3,296,34,14,15,93.3,6,7,85.7,1,1,100.0,0,0.1,0.0,1,1,0,0,0,30,29,1,0,0,1,1,0,0,0,0,0,22,0,2,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,40,0,3,19,20,3,40,8,4,50.0,4,50.0,21,162,110,4,1,1,1,1,27,3,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,50.0,Wolves,20200307
8358,Daniel Podence,10.0,pt POR,LW,24-138,17,0,0,0,0,1,0,0,0,12,0,0,0,0.1,0.1,0.1,2,0,5,8,62.5,2,8,2,0,0,5,8,62.5,54,24,4,4,100.0,1,3,33.3,0,0,,0,0.1,0.0,1,0,1,0,2,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,0,1,3,8,3,12,0,0,,0,,8,58,36,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wolves,20200307
8359,Raúl Jiménez,9.0,mx MEX,FW,28-307,90,0,0,0,0,4,1,0,0,46,0,0,2,0.4,0.4,0.1,2,0,14,30,46.7,0,21,2,0,0,14,30,46.7,136,36,11,15,73.3,1,3,33.3,0,1,0.0,0,0.1,0.0,2,1,0,0,0,30,30,0,0,0,0,2,0,0,0,0,0,14,0,3,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,1,0,46,1,2,24,20,6,46,0,0,,0,,21,94,43,2,2,1,4,3,37,4,0,0,0,0,2,0,2,0,0,0,0,0,2,5,5,50.0,Wolves,20200307
8360,João Moutinho,28.0,pt POR,CM,33-181,90,0,0,0,0,1,0,0,0,70,3,2,1,0.0,0.0,0.0,1,0,41,60,68.3,2,30,0,1,1,41,60,68.3,824,245,16,18,88.9,16,23,69.6,8,15,53.3,0,0.0,0.1,0,5,0,0,2,60,51,9,5,0,1,4,2,2,0,1,0,41,0,1,3,3,0,2,1,3,6,50.0,3,1,0,1,2,5,1,0,70,1,14,41,15,0,70,1,1,100.0,0,0.0,30,167,79,0,1,0,0,0,35,0,0,0,0,0,1,0,4,2,3,0,0,0,9,0,2,0.0,Wolves,20200307
8361,Rúben Neves,8.0,pt POR,CM,22-360,63,0,0,0,0,3,0,0,0,46,3,0,0,0.1,0.1,0.1,2,0,28,37,75.7,5,26,1,0,0,28,37,75.7,649,146,5,7,71.4,15,17,88.2,8,13,61.5,0,0.1,0.0,1,4,0,0,5,37,37,0,0,0,2,0,0,0,0,0,0,28,0,0,3,3,0,3,0,3,3,100.0,0,0,0,0,0,3,1,0,46,3,13,27,7,0,46,0,0,,0,,26,94,69,1,1,0,1,1,25,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,,Wolves,20200307
8362,Adama Traoré,37.0,es ESP,RW,24-042,27,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.1,2,0,8,11,72.7,0,15,4,6,5,8,11,72.7,114,18,3,3,100.0,4,7,57.1,0,0,,0,0.1,0.2,1,0,0,0,0,11,11,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,0,3,6,7,1,15,6,5,83.3,1,16.7,15,158,83,4,1,1,2,1,13,5,0,0,0,0,1,0,2,0,0,0,0,0,4,0,2,0.0,Wolves,20200307
8363,Leander Dendoncker,32.0,be BEL,CM,24-327,90,0,0,0,0,1,0,0,0,41,3,0,2,0.1,0.1,0.0,1,0,24,35,68.6,2,14,1,1,1,24,35,68.6,412,44,8,13,61.5,9,10,90.0,3,4,75.0,0,0.0,0.0,1,2,0,0,2,35,34,1,1,0,0,1,0,0,0,0,0,24,0,0,3,2,2,1,0,0,0,,0,2,1,1,0,3,0,0,41,2,8,26,8,1,41,1,1,100.0,0,0.0,14,122,77,1,1,0,0,1,23,1,0,0,0,0,1,0,1,0,2,0,0,0,3,5,2,71.4,Wolves,20200307
8364,Rúben Vinagre,29.0,pt POR,"WB,LM",20-333,90,0,0,0,0,0,0,0,0,74,2,1,1,0.0,0.0,0.0,1,0,43,51,84.3,2,38,4,10,3,43,51,84.3,640,151,25,30,83.3,17,20,85.0,1,1,100.0,0,0.0,0.0,0,4,1,1,2,51,42,9,0,0,0,5,9,0,0,0,0,43,0,1,2,1,1,1,0,2,3,66.7,1,1,0,1,1,3,2,0,74,0,8,42,24,1,74,10,3,30.0,7,70.0,38,276,164,4,5,1,2,2,42,1,0,0,0,0,1,0,5,1,1,0,0,0,4,2,0,100.0,Wolves,20200307
8365,Matt Doherty,2.0,ie IRL,"WB,RM",28-051,90,0,0,0,0,0,0,0,0,72,2,4,2,0.0,0.0,0.0,3,0,47,62,75.8,2,28,5,1,1,47,62,75.8,732,232,28,31,90.3,15,21,71.4,3,6,50.0,0,0.0,0.1,0,0,1,1,2,62,48,14,0,0,3,2,14,0,0,0,0,47,0,2,2,1,2,0,0,1,1,100.0,0,2,0,2,4,6,1,0,72,2,25,31,17,3,72,1,1,100.0,0,0.0,28,190,122,5,1,1,1,1,36,3,0,0,0,1,0,0,2,4,1,0,0,0,10,1,6,14.3,Wolves,20200307
8366,Romain Saïss,27.0,ma MAR,CB,29-347,90,0,0,0,0,0,0,1,0,58,3,0,3,0.0,0.0,0.0,0,0,39,48,81.3,1,28,0,0,0,39,48,81.3,922,291,12,13,92.3,19,24,79.2,8,11,72.7,0,0.0,0.0,0,3,0,0,1,48,48,0,0,0,4,0,0,0,0,0,0,39,0,0,3,3,3,0,0,2,3,66.7,1,3,0,3,0,3,3,0,58,4,27,31,0,0,58,0,0,,0,,28,145,89,0,0,0,1,0,34,0,1,0,0,1,0,0,0,0,3,0,0,0,10,0,0,,Wolves,20200307
8367,Conor Coady,16.0,eng ENG,CB,27-011,90,0,0,0,0,0,0,0,0,63,2,1,0,0.0,0.0,0.0,1,0,46,54,85.2,1,31,0,0,0,46,54,85.2,1041,468,15,15,100.0,19,21,90.5,11,16,68.8,0,0.0,0.0,0,3,0,0,1,54,54,0,0,1,1,0,0,0,0,0,0,46,0,1,2,1,2,0,0,0,0,,0,0,0,0,1,3,5,0,63,6,35,28,0,0,63,0,0,,0,,31,109,59,0,0,0,0,0,37,0,0,0,0,0,1,0,0,1,1,0,0,0,7,1,0,100.0,Wolves,20200307
8368,Willy Boly,15.0,ci CIV,CB,29-033,90,0,0,0,0,0,0,0,0,67,4,0,3,0.0,0.0,0.0,0,0,41,53,77.4,0,35,0,1,1,41,53,77.4,734,256,14,18,77.8,26,28,92.9,1,5,20.0,0,0.0,0.0,0,1,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,41,0,1,4,3,3,1,0,2,2,100.0,0,3,1,2,0,4,3,0,67,7,37,29,1,0,67,1,1,100.0,0,0.0,35,123,60,0,0,0,1,1,42,0,0,0,0,2,0,0,0,0,3,0,0,0,7,3,0,100.0,Wolves,20200307
8369,Rui Patrício,11.0,pt POR,GK,32-021,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,14,23,60.9,0,10,0,0,0,14,23,60.9,522,471,2,2,100.0,4,4,100.0,8,17,47.1,0,0.0,0.0,0,0,0,0,0,23,13,10,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,22,23,0,0,0,23,0,0,,0,,10,73,42,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wolves,20200307
8370,13 Players,,,,,990,0,0,0,0,11,1,1,0,627,22,8,14,0.8,0.8,0.5,17,0,372,502,74.1,17,305,23,28,16,372,502,74.1,7076,2416,157,184,85.3,152,188,80.9,52,90,57.8,0,0.5,0.5,7,24,3,2,17,502,458,44,7,1,12,17,25,2,0,1,0,372,0,11,22,17,13,8,1,13,23,56.5,10,14,2,12,8,30,17,0,627,48,199,307,127,18,627,28,16,57.1,12,42.9,305,1771,1033,23,14,5,13,11,368,17,1,0,0,4,7,0,17,8,17,0,0,0,69,20,20,50.0,Wolves,20200307
8371,Neal Maupay,7.0,fr FRA,FW,23-206,90,0,0,0,0,0,0,0,0,41,0,0,1,0.0,0.0,0.0,2,0,27,33,81.8,3,24,1,2,1,27,33,81.8,319,37,19,21,90.5,6,7,85.7,1,1,100.0,0,0.0,0.0,1,2,0,0,3,33,31,2,0,0,0,1,1,0,0,0,0,27,0,3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,41,0,3,28,12,3,41,2,1,50.0,1,50.0,24,91,27,1,0,2,1,5,33,11,0,0,0,1,2,0,1,0,0,0,0,0,4,1,6,14.3,Brighton,20200307
8372,Leandro Trossard,11.0,be BEL,LW,25-094,81,0,0,0,0,0,0,0,0,51,0,0,1,0.0,0.0,0.2,3,0,32,43,74.4,4,33,2,2,0,32,43,74.4,539,100,18,19,94.7,11,14,78.6,3,8,37.5,0,0.2,0.2,3,2,2,0,4,43,43,0,0,0,1,4,0,0,0,0,0,32,0,1,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,1,0,51,0,5,20,26,3,51,2,0,0.0,2,100.0,33,173,61,2,1,1,0,1,42,9,0,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0.0,Brighton,20200307
8373,Alireza Jahanbakhsh,16.0,ir IRN,"FW,LW",26-209,9,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,0,0,5,8,62.5,0,6,0,1,0,5,8,62.5,57,0,3,3,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,8,8,0,0,0,0,2,0,0,0,0,0,5,0,1,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,12,0,0,4,8,0,12,1,0,0.0,1,100.0,6,26,11,0,0,0,1,0,11,7,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,,Brighton,20200307
8374,Solly March,20.0,eng ENG,RW,25-231,79,0,0,0,0,2,0,0,0,45,3,2,1,0.1,0.1,0.0,2,0,21,31,67.7,1,23,2,5,1,21,31,67.7,297,49,12,17,70.6,8,11,72.7,0,0,,0,0.0,0.0,1,0,0,0,1,31,31,0,0,0,0,2,0,0,0,0,0,21,0,2,3,1,1,2,0,2,3,66.7,1,1,0,1,2,5,0,0,45,0,5,20,21,3,45,5,1,20.0,4,80.0,23,127,34,2,1,1,1,0,30,12,0,0,0,1,0,0,2,2,1,0,0,0,5,0,2,0.0,Brighton,20200307
8375,Alexis Mac Allister,10.0,ar ARG,"RM,RW",21-074,11,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,5,9,55.6,2,4,0,0,0,5,9,55.6,64,31,4,4,100.0,1,2,50.0,0,3,0.0,0,0.0,0.0,0,1,0,0,2,9,6,3,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,4,6,0,10,0,0,,0,,4,10,5,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,Brighton,20200307
8376,Aaron Mooy,18.0,au AUS,LM,29-174,88,0,0,0,0,0,0,0,0,72,5,2,2,0.0,0.0,0.0,2,0,48,55,87.3,7,40,2,4,2,48,55,87.3,759,205,32,35,91.4,12,14,85.7,4,6,66.7,0,0.0,0.0,1,8,0,0,7,55,55,0,0,0,1,2,0,0,0,0,0,48,0,0,5,3,1,3,1,0,1,0.0,1,2,0,2,2,7,1,0,72,3,11,34,28,2,72,4,2,50.0,2,50.0,40,183,72,2,1,1,2,0,49,3,0,0,0,2,0,0,2,2,3,0,0,0,8,0,2,0.0,Brighton,20200307
8377,Dale Stephens,6.0,eng ENG,"DM,LM",30-269,2,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,1,5,0,0,0,6,6,100.0,169,34,1,1,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,7,0,0,7,0,0,7,0,0,,0,,5,32,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Brighton,20200307
8378,Davy Pröpper,24.0,nl NED,"CM,AM",28-187,90,0,0,0,0,1,1,0,0,80,2,0,0,0.0,0.0,0.0,1,0,61,69,88.4,6,49,2,2,1,61,69,88.4,1024,296,24,27,88.9,32,34,94.1,4,5,80.0,0,0.0,0.0,0,6,0,0,6,69,69,0,0,0,1,0,0,0,0,0,0,61,0,0,2,2,1,0,1,1,3,33.3,2,0,0,0,0,2,2,0,80,4,11,60,10,0,80,2,1,50.0,1,50.0,49,288,98,2,1,0,3,2,56,1,0,0,0,0,0,0,0,0,2,0,0,0,8,1,2,33.3,Brighton,20200307
8379,Yves Bissouma,8.0,ml MLI,"RM,CM,DM",23-190,90,0,0,0,0,3,0,0,0,89,7,1,0,0.1,0.1,0.0,1,0,57,67,85.1,6,51,2,6,4,57,67,85.1,954,179,34,36,94.4,14,14,100.0,9,13,69.2,0,0.0,0.0,0,3,0,0,6,67,66,1,1,1,0,0,0,0,0,0,0,57,0,1,7,5,4,3,0,7,11,63.6,4,0,0,0,1,8,2,0,89,0,16,64,10,1,89,6,4,66.7,2,33.3,51,320,127,2,0,1,4,0,54,2,0,0,0,0,0,0,0,1,5,0,0,0,16,1,2,33.3,Brighton,20200307
8380,Dan Burn,33.0,eng ENG,LB,27-303,90,0,0,0,0,0,0,1,0,100,2,3,1,0.0,0.0,0.0,0,0,66,89,74.2,9,40,2,0,0,66,89,74.2,919,295,47,53,88.7,18,24,75.0,1,9,11.1,0,0.0,0.0,0,8,0,0,9,89,73,16,0,0,0,1,16,0,0,0,0,66,0,2,2,0,2,0,0,0,2,0.0,2,1,0,1,3,5,3,0,100,3,17,58,25,0,100,0,0,,0,,40,183,130,2,3,0,0,1,62,4,1,0,0,0,0,0,1,3,0,0,0,0,8,8,2,80.0,Brighton,20200307
8381,Lewis Dunk,5.0,eng ENG,CB,28-107,90,0,0,0,0,0,0,1,0,74,2,1,2,0.0,0.0,0.0,0,0,62,67,92.5,1,45,0,0,0,62,67,92.5,1328,426,12,13,92.3,43,44,97.7,6,9,66.7,0,0.0,0.0,0,1,0,0,1,67,67,0,0,0,1,0,0,0,0,0,0,62,0,0,2,1,1,1,0,2,2,100.0,0,2,1,1,1,3,2,0,74,9,33,40,1,0,74,0,0,,0,,45,188,89,0,0,0,0,0,51,0,1,0,0,1,0,0,0,1,1,0,0,0,7,3,1,75.0,Brighton,20200307
8382,Adam Webster,15.0,eng ENG,CB,25-063,90,0,0,0,0,0,0,0,0,78,0,2,2,0.0,0.0,0.0,0,0,55,67,82.1,4,44,2,0,0,55,67,82.1,1126,428,13,17,76.5,37,37,100.0,5,11,45.5,0,0.0,0.0,0,1,0,0,4,67,67,0,0,0,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,,0,2,1,1,2,2,4,0,78,10,44,35,0,0,78,0,0,,0,,44,257,155,2,0,0,0,0,58,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,1,75.0,Brighton,20200307
8383,Martín Montoya,22.0,es ESP,RB,28-328,90,0,0,0,0,0,0,1,0,94,1,0,2,0.0,0.0,0.0,0,0,65,82,79.3,9,51,3,1,1,65,82,79.3,1107,345,32,37,86.5,28,30,93.3,5,10,50.0,0,0.0,0.1,0,4,2,1,9,82,66,16,0,0,1,3,16,0,0,0,0,65,0,4,1,0,0,0,1,0,2,0.0,2,2,1,1,0,1,4,0,94,3,21,53,21,0,94,1,1,100.0,0,0.0,51,330,212,3,4,0,1,0,60,3,1,0,0,2,0,0,3,0,0,0,0,0,3,1,1,50.0,Brighton,20200307
8384,Mathew Ryan,1.0,au AUS,GK,27-334,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,29,36,80.6,0,23,0,0,0,29,36,80.6,837,639,5,5,100.0,11,12,91.7,13,19,68.4,0,0.0,0.0,0,0,0,0,0,36,27,9,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,38,27,38,0,0,0,38,0,0,,0,,23,137,84,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Brighton,20200307
8385,14 Players,,,,,990,0,0,0,0,7,1,3,0,791,23,11,13,0.3,0.3,0.3,12,0,539,662,81.4,53,438,18,23,10,539,662,81.4,9499,3064,256,288,88.9,226,249,90.8,53,97,54.6,0,0.3,0.5,6,37,4,1,53,662,615,47,4,1,5,18,33,0,0,0,0,539,0,15,23,13,10,9,4,12,28,42.9,16,13,3,10,11,34,22,0,791,59,204,427,168,12,791,23,10,43.5,13,56.5,438,2345,1113,18,11,6,13,9,537,52,3,0,0,7,4,0,18,11,13,0,0,0,65,20,20,50.0,Brighton,20200307
8386,Olivier Giroud,18.0,fr FRA,FW,33-160,85,1,0,0,0,2,2,0,0,41,1,0,0,0.5,0.5,0.1,5,1,22,32,68.8,4,16,1,1,1,22,32,68.8,290,57,13,20,65.0,6,8,75.0,1,2,50.0,0,0.1,0.0,1,3,1,0,4,32,31,1,0,0,0,0,0,0,0,0,0,22,0,0,1,1,0,0,1,0,2,0.0,2,0,0,0,0,1,0,0,41,0,0,28,14,3,41,1,1,100.0,0,0.0,16,50,20,1,1,0,4,1,36,5,0,0,0,2,0,0,0,0,1,0,0,0,2,6,8,42.9,Chelsea,20200308
8387,Armando Broja,57.0,al ALB,FW,18-180,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,4,0,0,0,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,,0,,4,7,0,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,Chelsea,20200308
8388,Pedro,11.0,es ESP,"LW,RW",32-224,90,1,1,0,0,3,2,0,0,53,1,0,1,0.6,0.6,0.1,6,3,32,45,71.1,5,41,6,2,2,32,45,71.1,461,90,16,19,84.2,10,12,83.3,2,7,28.6,1,0.1,0.0,2,1,3,0,5,45,45,0,0,1,1,4,0,0,0,0,0,32,0,0,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,53,0,7,27,20,5,53,2,2,100.0,0,0.0,41,298,165,6,3,2,2,0,44,10,0,0,0,1,3,0,4,0,1,0,0,0,6,0,2,0.0,Chelsea,20200308
8389,Willian,10.0,br BRA,RW,31-212,70,1,1,0,0,2,2,0,0,39,1,0,0,0.1,0.1,0.8,4,1,23,31,74.2,0,23,7,2,2,23,31,74.2,385,73,12,15,80.0,6,6,100.0,3,4,75.0,1,0.8,0.5,3,0,1,1,0,31,27,4,0,0,1,5,0,4,1,1,0,23,0,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,39,0,5,13,22,4,39,2,2,100.0,0,0.0,23,237,128,7,2,4,3,1,30,7,0,0,0,1,0,0,5,0,1,0,0,0,1,0,1,0.0,Chelsea,20200308
8390,Faustino Anjorin,55.0,eng ENG,LW,18-106,20,0,0,0,0,1,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,7,7,100.0,1,8,1,2,1,7,7,100.0,87,8,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,12,0,0,5,7,3,12,2,1,50.0,1,50.0,8,57,25,1,0,1,1,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Chelsea,20200308
8391,Mason Mount,19.0,eng ENG,LM,21-058,59,1,0,0,0,2,2,0,0,51,2,2,1,0.3,0.3,0.0,1,0,40,44,90.9,1,31,4,5,5,40,44,90.9,585,181,21,23,91.3,11,11,100.0,3,5,60.0,0,0.0,0.0,1,2,0,0,1,44,41,3,3,0,1,1,0,0,0,0,0,40,0,0,2,0,0,2,0,1,2,50.0,1,1,0,1,2,4,0,0,51,0,8,29,15,3,51,5,5,100.0,0,0.0,31,174,111,4,1,0,2,1,32,4,0,0,0,0,0,0,1,2,0,0,0,0,4,1,0,100.0,Chelsea,20200308
8392,Reece James,24.0,eng ENG,CM,20-091,31,0,0,0,0,0,0,0,0,33,1,0,1,0.0,0.0,0.0,0,0,28,30,93.3,2,24,0,1,1,28,30,93.3,492,141,9,9,100.0,14,15,93.3,2,3,66.7,0,0.0,0.0,0,0,0,0,2,30,29,1,1,0,0,1,0,0,0,0,0,28,0,0,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,33,1,8,24,2,0,33,1,1,100.0,0,0.0,24,126,57,0,0,0,1,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Chelsea,20200308
8393,Billy Gilmour,47.0,sct SCO,"CM,LM",18-271,90,0,0,0,0,1,0,0,0,90,1,1,0,0.0,0.0,0.0,2,1,73,81,90.1,7,49,2,2,0,73,81,90.1,1196,297,38,42,90.5,30,30,100.0,5,7,71.4,0,0.0,0.1,1,2,1,0,7,81,79,2,2,0,0,1,0,0,0,0,0,73,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,90,1,17,57,16,1,90,2,0,0.0,2,100.0,49,279,112,2,1,0,2,0,74,2,0,0,0,1,0,0,1,1,1,0,0,0,5,1,1,50.0,Chelsea,20200308
8394,Ross Barkley,8.0,eng ENG,RM,26-094,90,0,2,0,0,3,2,0,0,73,2,0,0,0.1,0.1,0.6,9,2,60,61,98.4,8,45,3,9,7,60,61,98.4,1017,265,27,27,100.0,20,20,100.0,9,9,100.0,2,0.6,0.3,6,6,3,0,8,61,57,4,0,1,0,0,2,2,0,0,0,60,0,0,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0,73,2,13,41,20,2,73,9,7,77.8,2,22.2,45,268,129,3,4,1,3,2,56,8,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,,Chelsea,20200308
8395,Marcos Alonso,3.0,es ESP,LB,29-071,90,0,0,0,0,1,0,0,0,79,0,0,0,0.0,0.0,0.0,1,0,65,74,87.8,6,50,4,2,1,65,74,87.8,890,280,41,43,95.3,23,26,88.5,1,4,25.0,0,0.0,0.0,0,4,2,0,6,74,68,6,1,0,0,2,5,0,0,0,0,65,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,79,1,19,39,22,1,79,2,1,50.0,1,50.0,50,291,175,4,1,0,1,1,61,5,0,0,0,0,0,0,2,0,0,0,0,0,4,3,3,50.0,Chelsea,20200308
8396,Kurt Zouma,15.0,fr FRA,CB,25-133,90,0,0,0,0,0,0,1,0,78,0,2,0,0.0,0.0,0.0,0,0,67,71,94.4,0,60,0,1,0,67,71,94.4,1410,374,19,19,100.0,38,38,100.0,10,13,76.9,0,0.0,0.0,0,0,0,0,0,71,70,1,1,0,1,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,3,1,78,8,52,26,0,0,78,1,0,0.0,1,100.0,60,212,60,0,0,0,1,0,62,0,1,0,0,3,0,0,0,2,0,0,0,0,4,0,2,0.0,Chelsea,20200308
8397,Antonio Rüdiger,2.0,de GER,CB,27-005,90,0,0,0,0,1,0,0,0,84,1,1,1,0.0,0.0,0.0,1,0,67,75,89.3,0,58,0,0,0,67,75,89.3,1385,410,15,16,93.8,45,48,93.8,5,7,71.4,0,0.0,0.0,0,1,0,0,0,75,74,1,1,0,1,0,0,0,0,0,0,67,0,2,1,0,0,1,0,0,0,,0,1,0,1,1,2,4,0,84,16,59,24,2,2,84,0,0,,0,,58,257,78,0,0,0,0,0,66,0,0,0,0,0,1,0,0,1,0,0,0,0,7,2,0,100.0,Chelsea,20200308
